emotion,emotion_score
"['disgust', 'neutral', 'sadness', 'surprise', 'joy', 'neutral', 'sadness', 'surprise', 'neutral', 'surprise', 'fear', 'neutral', 'disgust', 'neutral', 'surprise', 'sadness', 'neutral', 'anger', 'disgust', 'sadness', 'neutral', 'joy', 'neutral', 'sadness', 'surprise', 'anger', 'neutral', 'sadness', 'anger', 'sadness', 'anger', 'neutral', 'anger', 'sadness', 'neutral', 'neutral', 'sadness', 'disgust']","[0.9826450347900391, 0.6246461272239685, 0.18262623250484467, 0.15629826486110687, 0.501774787902832, 0.21114102005958557, 0.15733900666236877, 0.11864402145147324, 0.4480946958065033, 0.31554079055786133, 0.1589108258485794, 0.7442068457603455, 0.1432504951953888, 0.455581933259964, 0.24397628009319305, 0.24077269434928894, 0.38243094086647034, 0.24268172681331635, 0.18251031637191772, 0.12071789801120758, 0.7014811038970947, 0.23687207698822021, 0.4464555084705353, 0.23957926034927368, 0.19215133786201477, 0.4187871515750885, 0.38504743576049805, 0.10129277408123016, 0.6442641615867615, 0.31155529618263245, 0.6669119596481323, 0.12733322381973267, 0.9626704454421997, 0.6333403587341309, 0.1783095896244049, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'anger', 'joy', 'disgust', 'sadness', 'neutral', 'anger', 'neutral', 'sadness', 'anger', 'anger', 'sadness', 'fear', 'neutral', 'sadness', 'neutral', 'sadness', 'disgust']","[0.425348699092865, 0.1656840592622757, 0.16371943056583405, 0.15382526814937592, 0.5635839104652405, 0.24570201337337494, 0.12170650064945221, 0.3582729399204254, 0.35244306921958923, 0.16696994006633759, 0.6653857231140137, 0.1927333027124405, 0.10954059660434723, 0.7222725749015808, 0.121827132999897, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['sadness', 'neutral', 'neutral', 'joy', 'neutral', 'surprise', 'neutral', 'disgust', 'neutral', 'anger', 'disgust', 'neutral', 'sadness', 'surprise', 'neutral', 'neutral', 'sadness', 'disgust']","[0.7197828888893127, 0.1107308641076088, 0.8240423798561096, 0.11163721978664398, 0.762764036655426, 0.11066357046365738, 0.7137002348899841, 0.17067383229732513, 0.9533902406692505, 0.7698460817337036, 0.198431134223938, 0.5352598428726196, 0.16528929769992828, 0.11790447682142258, 0.8669330477714539, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'neutral', 'surprise', 'fear', 'joy', 'surprise', 'neutral', 'sadness', 'anger', 'surprise', 'neutral', 'fear', 'neutral', 'surprise', 'neutral', 'sadness', 'disgust']","[0.9497805237770081, 0.4619085192680359, 0.2719954252243042, 0.11173267662525177, 0.34997639060020447, 0.3241645097732544, 0.204641193151474, 0.10677967220544815, 0.8490610122680664, 0.6364668011665344, 0.1486058235168457, 0.9366394877433777, 0.5892975926399231, 0.3648814558982849, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['surprise', 'joy', 'neutral', 'joy', 'surprise', 'neutral', 'sadness', 'neutral', 'surprise', 'joy', 'neutral', 'sadness', 'disgust']","[0.9253494143486023, 0.9507103562355042, 0.8738362789154053, 0.36725255846977234, 0.22251518070697784, 0.21509771049022675, 0.18248167634010315, 0.6251894235610962, 0.21004526317119598, 0.14044605195522308, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['joy', 'surprise', 'neutral', 'surprise', 'neutral', 'joy', 'surprise', 'neutral', 'sadness', 'joy', 'neutral', 'disgust', 'joy', 'joy', 'neutral', 'surprise', 'neutral', 'sadness', 'disgust']","[0.9815915822982788, 0.5544993281364441, 0.2924160957336426, 0.45989716053009033, 0.2599484324455261, 0.23467284440994263, 0.5014927387237549, 0.26309868693351746, 0.16592009365558624, 0.39252933859825134, 0.38783103227615356, 0.1224837675690651, 0.972002387046814, 0.6417779326438904, 0.18595053255558014, 0.12267392128705978, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['joy', 'joy', 'neutral', 'disgust', 'disgust', 'neutral', 'surprise', 'neutral', 'surprise', 'fear', 'neutral', 'disgust', 'neutral', 'joy', 'surprise', 'neutral', 'sadness', 'disgust']","[0.9743701815605164, 0.39995163679122925, 0.35799485445022583, 0.20379994809627533, 0.4722411334514618, 0.2442009449005127, 0.12751007080078125, 0.5581185221672058, 0.19223089516162872, 0.15713700652122498, 0.7339482307434082, 0.14406882226467133, 0.48589208722114563, 0.2913767993450165, 0.14976638555526733, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'surprise', 'neutral', 'disgust', 'neutral', 'anger', 'disgust', 'disgust', 'fear', 'neutral', 'sadness', 'fear', 'neutral', 'disgust', 'surprise', 'neutral', 'neutral', 'sadness', 'disgust']","[0.588465690612793, 0.35190680623054504, 0.6605013012886047, 0.23813141882419586, 0.32269832491874695, 0.316741019487381, 0.19556060433387756, 0.428310751914978, 0.23353028297424316, 0.1551329344511032, 0.2965996563434601, 0.16668018698692322, 0.15864260494709015, 0.1544533371925354, 0.12209328263998032, 0.8290513753890991, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'disgust', 'surprise', 'neutral', 'anger', 'surprise', 'neutral', 'disgust', 'joy', 'surprise', 'neutral', 'joy', 'neutral', 'joy', 'neutral', 'joy', 'surprise']","[0.6312759518623352, 0.1280580759048462, 0.12330793589353561, 0.8915401101112366, 0.30558717250823975, 0.2756612002849579, 0.17830844223499298, 0.12128324806690216, 0.9734238982200623, 0.8043723702430725, 0.6667922735214233, 0.24010655283927917, 0.6566323041915894, 0.25187918543815613, 0.3786192834377289, 0.3196467459201813, 0.15994304418563843]"
"['disgust', 'anger', 'neutral']","[0.5824256539344788, 0.17453521490097046, 0.1494046002626419]"
"['neutral', 'surprise', 'neutral', 'joy', 'surprise', 'neutral', 'sadness', 'joy', 'neutral', 'neutral', 'surprise', 'joy', 'neutral', 'surprise', 'neutral', 'neutral', 'sadness', 'disgust']","[0.6712615489959717, 0.2761622667312622, 0.623460590839386, 0.2424740195274353, 0.11708755791187286, 0.778640866279602, 0.10949161648750305, 0.734083890914917, 0.2275378406047821, 0.7677019238471985, 0.10490996390581131, 0.574844479560852, 0.2524711489677429, 0.15634037554264069, 0.8513448238372803, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'surprise', 'neutral', 'neutral', 'joy', 'neutral', 'joy', 'joy', 'neutral', 'neutral', 'anger']","[0.8299906849861145, 0.14018698036670685, 0.834553062915802, 0.9392531514167786, 0.9353052973747253, 0.7451402544975281, 0.2142123430967331, 0.5437083840370178, 0.372466117143631, 0.6799985766410828, 0.10542911291122437]"
"['neutral', 'joy', 'neutral', 'sadness', 'joy', 'surprise', 'surprise', 'neutral', 'anger', 'neutral', 'joy', 'disgust', 'joy', 'joy', 'surprise', 'neutral', 'sadness', 'disgust']","[0.7507755160331726, 0.13259761035442352, 0.2821853458881378, 0.2818615734577179, 0.27550506591796875, 0.1067282035946846, 0.6803457140922546, 0.2675071358680725, 0.8875311613082886, 0.7175353765487671, 0.14091773331165314, 0.1031280905008316, 0.9907459020614624, 0.7629072666168213, 0.19052498042583466, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'joy', 'neutral', 'disgust', 'neutral', 'surprise', 'joy', 'neutral', 'disgust', 'neutral', 'joy']","[0.7327175736427307, 0.1937200278043747, 0.8059110641479492, 0.10673155635595322, 0.5119544863700867, 0.15870288014411926, 0.14216269552707672, 0.7218872308731079, 0.13002608716487885, 0.746825635433197, 0.2078041136264801]"
"['joy', 'surprise', 'neutral', 'sadness', 'anger', 'neutral', 'sadness', 'surprise', 'neutral', 'joy', 'neutral', 'joy', 'joy', 'joy', 'neutral', 'surprise', 'joy', 'neutral', 'joy', 'neutral', 'surprise', 'joy', 'neutral', 'disgust', 'surprise', 'neutral', 'sadness', 'anger', 'anger', 'joy', 'neutral', 'neutral', 'surprise']","[0.8148206472396851, 0.11298897862434387, 0.6584901213645935, 0.13240264356136322, 0.9164291024208069, 0.6581082940101624, 0.15645155310630798, 0.10794707387685776, 0.7460567355155945, 0.19177213311195374, 0.6181326508522034, 0.3094108998775482, 0.9449447393417358, 0.5171722173690796, 0.35078081488609314, 0.11129555851221085, 0.6994474530220032, 0.23972004652023315, 0.7246218919754028, 0.21514786779880524, 0.9820396304130554, 0.9028111696243286, 0.8585216403007507, 0.46999889612197876, 0.16911186277866364, 0.12944652140140533, 0.11264095455408096, 0.10366995632648468, 0.9405074715614319, 0.7737468481063843, 0.13906405866146088, 0.73473060131073, 0.11295314878225327]"
"['neutral', 'joy', 'surprise', 'surprise', 'neutral', 'surprise', 'neutral', 'sadness', 'fear', 'sadness', 'fear', 'sadness', 'sadness', 'surprise']","[0.8346890211105347, 0.10242605954408646, 0.9711145758628845, 0.599933385848999, 0.29459279775619507, 0.3223666846752167, 0.2549060881137848, 0.24055731296539307, 0.12524369359016418, 0.8901159763336182, 0.5746658444404602, 0.25038132071495056, 0.7479417324066162, 0.13527913391590118]"
"['neutral', 'surprise', 'neutral', 'joy', 'neutral', 'surprise', 'sadness', 'sadness', 'joy', 'surprise', 'joy', 'neutral', 'sadness', 'surprise']","[0.6028837561607361, 0.3268980085849762, 0.7424143552780151, 0.20442122220993042, 0.5760685205459595, 0.2573295831680298, 0.13857318460941315, 0.6486494541168213, 0.3028901219367981, 0.5652658939361572, 0.36161312460899353, 0.26314666867256165, 0.2591037154197693, 0.20433565974235535]"
"['surprise', 'fear', 'sadness', 'neutral', 'joy', 'sadness', 'neutral', 'neutral', 'surprise', 'joy', 'neutral', 'sadness', 'disgust']","[0.7447972297668457, 0.17520150542259216, 0.6597698330879211, 0.10410802811384201, 0.39688345789909363, 0.36539632081985474, 0.8644703030586243, 0.5915414690971375, 0.20349428057670593, 0.1622389256954193, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'joy', 'neutral', 'joy', 'sadness', 'disgust', 'sadness', 'fear', 'anger', 'disgust', 'neutral', 'surprise', 'sadness', 'neutral', 'disgust', 'neutral', 'surprise', 'disgust', 'neutral', 'surprise', 'neutral', 'surprise', 'neutral', 'surprise', 'neutral', 'surprise', 'sadness', 'joy', 'neutral', 'sadness', 'disgust']","[0.4776111841201782, 0.452728271484375, 0.8128696084022522, 0.10372841358184814, 0.8273481130599976, 0.2665928602218628, 0.25340619683265686, 0.19402438402175903, 0.12979669868946075, 0.8112621307373047, 0.5590727925300598, 0.16089573502540588, 0.12528344988822937, 0.8264499306678772, 0.4839976727962494, 0.27879688143730164, 0.13040080666542053, 0.6052951812744141, 0.1429094672203064, 0.13833105564117432, 0.8154801726341248, 0.15502087771892548, 0.7317101955413818, 0.1444471776485443, 0.9193388819694519, 0.7232981324195862, 0.10196984559297562, 0.9391323328018188, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['surprise', 'fear', 'neutral', 'anger', 'neutral', 'surprise', 'neutral', 'neutral', 'surprise', 'neutral', 'surprise', 'sadness', 'neutral', 'surprise', 'neutral', 'sadness', 'disgust']","[0.42491602897644043, 0.1898704618215561, 0.17405806481838226, 0.10473036766052246, 0.5126270651817322, 0.42365315556526184, 0.8068722486495972, 0.5696548819541931, 0.17510201036930084, 0.4891098737716675, 0.2021062821149826, 0.14386048913002014, 0.7482504844665527, 0.19554927945137024, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['sadness', 'disgust', 'neutral', 'surprise', 'disgust', 'disgust', 'anger', 'fear', 'neutral', 'sadness', 'anger', 'surprise', 'anger', 'disgust', 'sadness', 'sadness', 'neutral', 'sadness', 'disgust']","[0.4195771813392639, 0.17780494689941406, 0.17009210586547852, 0.15471243858337402, 0.9544394016265869, 0.7447799444198608, 0.14128418266773224, 0.36661818623542786, 0.20578284561634064, 0.1350286304950714, 0.1329442411661148, 0.11334830522537231, 0.6290377974510193, 0.12586906552314758, 0.11224338412284851, 0.8719139099121094, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['joy', 'anger', 'sadness', 'neutral', 'disgust', 'neutral', 'surprise', 'fear', 'disgust', 'neutral', 'surprise', 'neutral', 'joy', 'joy', 'neutral', 'joy', 'neutral', 'fear', 'neutral', 'neutral', 'sadness', 'disgust']","[0.6312194466590881, 0.19725455343723297, 0.11126401275396347, 0.6941820383071899, 0.12639640271663666, 0.48747533559799194, 0.3367786109447479, 0.1311872899532318, 0.6275607347488403, 0.251923143863678, 0.9567369222640991, 0.7123643755912781, 0.24175569415092468, 0.6377739906311035, 0.20494723320007324, 0.8651168346405029, 0.1099153608083725, 0.7693135738372803, 0.11253411322832108, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['disgust', 'anger', 'sadness', 'disgust', 'sadness', 'anger', 'anger', 'anger', 'disgust', 'anger', 'neutral', 'sadness', 'neutral', 'neutral', 'neutral', 'anger', 'disgust', 'neutral', 'surprise', 'sadness', 'neutral', 'sadness', 'disgust']","[0.596183180809021, 0.3759506344795227, 0.9762035608291626, 0.5232904553413391, 0.2696513533592224, 0.1280330866575241, 0.8564128875732422, 0.5719913840293884, 0.3265112638473511, 0.9618542790412903, 0.7487719058990479, 0.45506954193115234, 0.4138866364955902, 0.7992605566978455, 0.38037165999412537, 0.3653233051300049, 0.14904965460300446, 0.7769761085510254, 0.10746670514345169, 0.9396376013755798, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['surprise', 'neutral', 'surprise', 'neutral', 'surprise', 'neutral', 'sadness', 'joy', 'neutral', 'surprise', 'joy', 'neutral']","[0.9341405034065247, 0.5341835021972656, 0.3491627871990204, 0.7291434407234192, 0.14021418988704681, 0.6448639035224915, 0.16246137022972107, 0.5869152545928955, 0.35328420996665955, 0.5416103005409241, 0.22442688047885895, 0.10528752952814102]"
"['surprise', 'neutral', 'joy', 'sadness', 'joy', 'neutral', 'neutral', 'disgust', 'disgust', 'neutral', 'neutral', 'neutral', 'sadness', 'disgust']","[0.44948917627334595, 0.32716700434684753, 0.1934659779071808, 0.7892262935638428, 0.1367604285478592, 0.8684971332550049, 0.6215615272521973, 0.26850757002830505, 0.866782009601593, 0.765507698059082, 0.9564961194992065, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['sadness', 'disgust', 'anger', 'sadness', 'neutral', 'surprise', 'sadness', 'joy', 'sadness', 'neutral', 'surprise', 'surprise', 'neutral', 'neutral', 'sadness', 'disgust']","[0.5324541330337524, 0.2806655168533325, 0.7624921798706055, 0.14596675336360931, 0.5859928131103516, 0.25392794609069824, 0.1302182674407959, 0.9909355044364929, 0.45205917954444885, 0.36851808428764343, 0.11525269597768784, 0.4727785885334015, 0.46989211440086365, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
"['neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'anger', 'sadness', 'disgust', 'fear', 'anger', 'neutral', 'disgust', 'fear', 'neutral', 'neutral', 'joy', 'joy', 'neutral', 'anger', 'neutral', 'disgust', 'fear', 'neutral', 'surprise', 'joy', 'neutral', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'joy', 'neutral', 'surprise', 'neutral', 'anger', 'anger', 'neutral', 'disgust', 'fear', 'neutral', 'joy', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'surprise', 'surprise', 'joy', 'neutral', 'disgust', 'joy', 'neutral', 'fear', 'neutral', 'sadness', 'disgust', 'neutral', 'sadness', 'disgust', 'neutral', 'joy', 'anger', 'neutral', 'disgust', 'fear', 'anger', 'disgust', 'neutral', 'joy']","[0.9490246176719666, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.3042764663696289, 0.22123727202415466, 0.1381451040506363, 0.13652537763118744, 0.11094171553850174, 0.4275446832180023, 0.2149171382188797, 0.12108666449785233, 0.11410525441169739, 0.9095357060432434, 0.7868048548698425, 0.13138869404792786, 0.8216937184333801, 0.12038516253232956, 0.4275446832180023, 0.2149171382188797, 0.12108666449785233, 0.11410525441169739, 0.4180380702018738, 0.31043684482574463, 0.2263772040605545, 0.7502144575119019, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5007995367050171, 0.40799641609191895, 0.8462632894515991, 0.527276873588562, 0.22622156143188477, 0.11216583102941513, 0.4275446832180023, 0.2149171382188797, 0.12108666449785233, 0.11410525441169739, 0.6751282215118408, 0.14986109733581543, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.6548938751220703, 0.18733838200569153, 0.8033919930458069, 0.10765566676855087, 0.43992942571640015, 0.24492453038692474, 0.22072914242744446, 0.6070967316627502, 0.24997290968894958, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489, 0.5327329635620117, 0.41875937581062317, 0.4275446832180023, 0.2149171382188797, 0.12108666449785233, 0.11410525441169739, 0.5216640830039978, 0.2570052444934845, 0.15008853375911713, 0.9378113150596619]"
"['surprise', 'joy', 'neutral', 'joy', 'surprise', 'joy', 'neutral', 'neutral', 'disgust', 'disgust', 'neutral', 'sadness', 'disgust', 'anger', 'neutral', 'neutral', 'surprise', 'sadness', 'anger', 'anger', 'sadness', 'surprise', 'neutral', 'joy', 'neutral', 'surprise', 'neutral', 'sadness', 'fear', 'neutral', 'anger', 'sadness', 'joy', 'neutral', 'sadness', 'disgust']","[0.7288955450057983, 0.2190469354391098, 0.665280818939209, 0.2855982184410095, 0.6476123332977295, 0.1853804737329483, 0.14302583038806915, 0.5211471319198608, 0.35500994324684143, 0.7855876088142395, 0.8764894604682922, 0.5648026466369629, 0.1508377492427826, 0.1355573982000351, 0.10242275893688202, 0.3626982867717743, 0.35041993856430054, 0.2000580132007599, 0.9060709476470947, 0.3277670741081238, 0.23783239722251892, 0.22048251330852509, 0.17267835140228271, 0.5395979881286621, 0.32295915484428406, 0.11738503724336624, 0.5751639008522034, 0.14078029990196228, 0.5137975811958313, 0.14641591906547546, 0.1425602287054062, 0.1393132507801056, 0.9368764162063599, 0.5494772791862488, 0.11169009655714035, 0.10400658845901489]"
